"filename", "language", "JavaScript", "JavaScript JSX", "XML", "CSS", "JSON with Comments", "TypeScript JSX", "TypeScript", "JSON", "Properties", "HTML", "YAML", "Python", "Shell Script", "Markdown", "pip requirements", "reStructuredText", "C++", "C", "PowerShell", "comment", "blank", "total"
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Event/PlayerView/EventPlayerView.jsx", "JavaScript JSX", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 252
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Event/PlayerView/ViewBracketRegistration.jsx", "JavaScript JSX", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 248
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/InstitutionDropdown/InstitutionDropdown.jsx", "JavaScript JSX", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 32
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Login/Login.js", "JavaScript", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 170
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/MatchCreator/Matches.jsx", "JavaScript JSX", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 93
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/MatchCreator/PlayerSearch.jsx", "JavaScript JSX", 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 247
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/MatchesList/MatchesList.jsx", "JavaScript JSX", 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 314
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/MatchesList/UpdateDoubles.jsx", "JavaScript JSX", 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 316
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/MatchesList/UpdateMatch.jsx", "JavaScript JSX", 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 298
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Memberships/Memberships.jsx", "JavaScript JSX", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 187
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Payment/CheckoutForm.jsx", "JavaScript JSX", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 194
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Payment/Payment.jsx", "JavaScript JSX", 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 295
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Player/Player.css", "CSS", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Player/Player.jsx", "JavaScript JSX", 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 205
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/PlayerCRUD/CreatePlayer.jsx", "JavaScript JSX", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 138
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/PlayerCRUD/DeletePlayer.jsx", "JavaScript JSX", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/PlayerCRUD/UpdatePlayer.jsx", "JavaScript JSX", 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 279
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/PlayerDashboard/PlayerDashboard.jsx", "JavaScript JSX", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 244
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Sidebar/PlayerViewSidebar.jsx", "JavaScript JSX", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 86
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/Sidebar/Sidebar.jsx", "JavaScript JSX", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 85
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/components/SignUp/SignUp.jsx", "JavaScript JSX", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 195
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/firebase.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 24
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/index.css", "CSS", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/logo.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/pages/Home.css", "CSS", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 29
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/pages/Home.jsx", "JavaScript JSX", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 85
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/pages/Team.jsx", "JavaScript JSX", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/pages/ViewMatches.jsx", "JavaScript JSX", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/react-app-env.d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/reportWebVitals.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/src/styles/global.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/tailwind.config.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/DeployReact/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/.env", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/api/api.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 15, 91, 438
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/api/app.code-workspace", "JSON with Comments", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/bin/Activate.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 106, 34, 248
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/bin/activate.csh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 10, 27
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/bin/activate.fish", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 13, 14, 67
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/doubles_match.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 29, 132
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/event.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 16, 37, 188
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/group_event.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 6, 19, 86
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/match.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 27, 105
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/player.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 8, 34, 148
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/crud/team.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 7, 24, 87
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/database/database.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 16, 43
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/exceptions/exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 22, 69
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/Jinja2-3.1.2.dist-info/LICENSE.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 6, 29
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/LICENSE.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 6, 29
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/_distutils_hack/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 46, 50, 223
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/_distutils_hack/override.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/_yaml/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 12, 4, 34
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/annotated_types/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 115, 72, 320
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/annotated_types/test_cases.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 9, 25, 134
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 3, 6, 170
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_backends/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1625, 0, 0, 0, 0, 0, 0, 0, 96, 397, 2118
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_backends/_trio.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 742, 0, 0, 0, 0, 0, 0, 0, 35, 220, 997
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 25, 46, 218
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_eventloop.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 52, 30, 154
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 30, 29, 95
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_fileio.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 96, 126, 604
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_resources.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 8, 4, 19
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_signals.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 14, 5, 27
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_sockets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 201, 65, 608
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/anyio/_core/_streams.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 9, 11, 48
